"DATE","REGION","AGEGROUP","Female","Male","All"
2020-06-18,"Flanders","70-79",2.28571428571429,2,4.28571428571429
2020-06-18,"Flanders","80-89",3.71428571428571,2,5.71428571428571
2020-06-18,"Flanders","90+",1.85714285714286,0.714285714285714,2.57142857142857
2020-06-18,"Wallonia","0-9",1,1,2
2020-06-18,"Wallonia","10-19",0.857142857142857,1.14285714285714,2
2020-06-18,"Wallonia","20-29",0.857142857142857,2,2.85714285714286
2020-06-18,"Wallonia","30-39",3.14285714285714,1.57142857142857,4.71428571428571
2020-06-18,"Wallonia","40-49",1.57142857142857,0.857142857142857,2.42857142857143
2020-06-18,"Wallonia","50-59",2.28571428571429,1.71428571428571,4
2020-06-18,"Wallonia","60-69",1.28571428571429,1.71428571428571,3
2020-06-18,"Wallonia","70-79",1.14285714285714,1,2.14285714285714
2020-06-18,"Wallonia","80-89",3.14285714285714,1.57142857142857,4.71428571428571
2020-06-19,"Brussels","0-9",1.14285714285714,0.285714285714286,1.42857142857143
2020-06-19,"Brussels","10-19",0.857142857142857,0.714285714285714,1.57142857142857
2020-06-19,"Brussels","20-29",1.14285714285714,1.14285714285714,2.28571428571429
2020-06-19,"Brussels","30-39",2.57142857142857,1.28571428571429,3.85714285714286
2020-06-19,"Brussels","40-49",1.42857142857143,0.714285714285714,2.14285714285714
2020-06-19,"Brussels","50-59",1.14285714285714,1.14285714285714,2.28571428571429
2020-06-19,"Brussels","60-69",0.714285714285714,0.571428571428571,1.28571428571429
2020-06-19,"Brussels","70-79",0.571428571428571,0.428571428571429,1
2020-06-19,"Flanders","0-9",2.57142857142857,2.42857142857143,5
2020-06-19,"Flanders","10-19",3,1.57142857142857,4.57142857142857
2020-06-19,"Flanders","20-29",6,5.85714285714286,11.8571428571429
2020-06-19,"Flanders","30-39",4.14285714285714,5.14285714285714,9.28571428571429
2020-06-19,"Flanders","40-49",2.71428571428571,2.71428571428571,5.42857142857143
2020-06-19,"Flanders","50-59",5.14285714285714,4,9.14285714285714
2020-06-19,"Flanders","60-69",1.57142857142857,2.57142857142857,4.14285714285714
2020-06-19,"Flanders","70-79",2.28571428571429,1.85714285714286,4.14285714285714
2020-06-19,"Flanders","80-89",3.85714285714286,1.71428571428571,5.57142857142857
2020-06-19,"Flanders","90+",1.71428571428571,0.857142857142857,2.57142857142857
2020-06-19,"Wallonia","0-9",1,0.571428571428571,1.57142857142857
2020-06-19,"Wallonia","10-19",0.714285714285714,1.28571428571429,2
2020-06-19,"Wallonia","20-29",0.857142857142857,1.42857142857143,2.28571428571429
2020-06-19,"Wallonia","30-39",3.42857142857143,1.57142857142857,5
2020-06-19,"Wallonia","40-49",1.28571428571429,0.857142857142857,2.14285714285714
2020-06-19,"Wallonia","50-59",2.14285714285714,1.71428571428571,3.85714285714286
2020-06-19,"Wallonia","60-69",1,1.71428571428571,2.71428571428571
2020-06-19,"Wallonia","70-79",1.14285714285714,1,2.14285714285714
2020-06-19,"Wallonia","80-89",2.85714285714286,1.28571428571429,4.14285714285714
2020-06-19,"Wallonia","90+",1,0.142857142857143,1.14285714285714
2020-06-20,"Brussels","30-39",2,1.28571428571429,3.28571428571429
2020-06-20,"Brussels","70-79",0.714285714285714,0.285714285714286,1
2020-06-20,"Flanders","0-9",2.14285714285714,2.57142857142857,4.71428571428571
2020-06-20,"Flanders","10-19",2.71428571428571,1.42857142857143,4.14285714285714
2020-06-20,"Flanders","20-29",5.85714285714286,6.14285714285714,12
2020-06-20,"Flanders","30-39",4.28571428571429,5.14285714285714,9.42857142857143
2020-06-20,"Flanders","40-49",2.42857142857143,2.71428571428571,5.14285714285714
2020-06-20,"Flanders","50-59",5,3.85714285714286,8.85714285714286
2020-06-20,"Flanders","60-69",1.85714285714286,2.42857142857143,4.28571428571429
2020-06-20,"Flanders","70-79",2.42857142857143,1.42857142857143,3.85714285714286
2020-06-20,"Flanders","80-89",3.85714285714286,1.57142857142857,5.42857142857143
2020-06-20,"Wallonia","0-9",0.857142857142857,0.571428571428571,1.42857142857143
2020-06-20,"Wallonia","10-19",0.857142857142857,1.14285714285714,2
2020-06-20,"Wallonia","20-29",1.28571428571429,1.42857142857143,2.71428571428571
2020-06-20,"Wallonia","30-39",3.14285714285714,1.71428571428571,4.85714285714286
2020-06-20,"Wallonia","40-49",1.14285714285714,0.857142857142857,2
2020-06-20,"Wallonia","50-59",1.42857142857143,1.85714285714286,3.28571428571429
2020-06-20,"Wallonia","60-69",1.28571428571429,1.42857142857143,2.71428571428571
2020-06-20,"Wallonia","70-79",1.14285714285714,1.28571428571429,2.42857142857143
2020-06-20,"Wallonia","80-89",2.28571428571429,1.28571428571429,3.57142857142857
2020-06-20,"Wallonia","90+",1,0.142857142857143,1.14285714285714
2020-06-21,"Flanders","20-29",5.71428571428571,6.14285714285714,11.8571428571429
2020-06-21,"Flanders","30-39",4.28571428571429,5,9.28571428571428
2020-06-21,"Flanders","40-49",2.71428571428571,2.57142857142857,5.28571428571429
2020-06-21,"Flanders","50-59",4.71428571428571,3.57142857142857,8.28571428571429
2020-06-21,"Flanders","60-69",1.71428571428571,2.85714285714286,4.57142857142857
2020-06-21,"Flanders","70-79",2.42857142857143,1.42857142857143,3.85714285714286
2020-06-21,"Flanders","80-89",3.85714285714286,1.28571428571429,5.14285714285714
2020-06-21,"Flanders","90+",1.71428571428571,0.857142857142857,2.57142857142857
2020-06-21,"Wallonia","0-9",0.857142857142857,0.714285714285714,1.57142857142857
2020-06-21,"Wallonia","30-39",3.28571428571429,1.42857142857143,4.71428571428571
2020-06-21,"Wallonia","50-59",1.42857142857143,1.85714285714286,3.28571428571429
2020-06-21,"Wallonia","70-79",1,1.28571428571429,2.28571428571429
2020-06-22,"Brussels","0-9",1.14285714285714,0.428571428571429,1.57142857142857
2020-06-22,"Brussels","20-29",1.42857142857143,1,2.42857142857143
2020-06-22,"Brussels","30-39",2.14285714285714,1,3.14285714285714
2020-06-22,"Brussels","40-49",1.57142857142857,0.857142857142857,2.42857142857143
2020-06-22,"Brussels","60-69",0.714285714285714,0.428571428571429,1.14285714285714
2020-06-22,"Brussels","80-89",1.57142857142857,0.857142857142857,2.42857142857143
2020-06-22,"Flanders","0-9",3,3,6
2020-06-22,"Flanders","10-19",2.28571428571429,1.57142857142857,3.85714285714286
2020-06-22,"Flanders","20-29",5.42857142857143,5.57142857142857,11
2020-06-22,"Flanders","30-39",4,5.14285714285714,9.14285714285714
2020-06-22,"Flanders","40-49",3,3,6
2020-06-22,"Flanders","50-59",3.42857142857143,3,6.42857142857143
2020-06-22,"Flanders","60-69",2.14285714285714,2.85714285714286,5
2020-06-22,"Flanders","70-79",1.71428571428571,1.42857142857143,3.14285714285714
2020-06-22,"Flanders","80-89",2.57142857142857,0.857142857142857,3.42857142857143
2020-06-22,"Flanders","90+",1.71428571428571,1,2.71428571428571
2020-06-22,"Wallonia","0-9",1,1,2
2020-06-22,"Wallonia","20-29",1.57142857142857,1.57142857142857,3.14285714285714
2020-06-22,"Wallonia","30-39",2.57142857142857,1.85714285714286,4.42857142857143
2020-06-22,"Wallonia","40-49",1.28571428571429,1.14285714285714,2.42857142857143
2020-06-22,"Wallonia","50-59",1.42857142857143,1.85714285714286,3.28571428571429
2020-06-22,"Wallonia","60-69",1.57142857142857,1.28571428571429,2.85714285714286
2020-06-22,"Wallonia","70-79",1.57142857142857,1.57142857142857,3.14285714285714
2020-06-22,"Wallonia","80-89",3,1,4
2020-06-22,"Wallonia","90+",2.28571428571429,0.285714285714286,2.57142857142857
2020-06-23,"Brussels","20-29",1.71428571428571,1.14285714285714,2.85714285714286
2020-06-23,"Brussels","30-39",2.42857142857143,1,3.42857142857143
2020-06-23,"Brussels","40-49",1.71428571428571,0.714285714285714,2.42857142857143
2020-06-23,"Brussels","70-79",0.857142857142857,0.142857142857143,1
2020-06-23,"Brussels","80-89",1.57142857142857,0.428571428571429,2
2020-06-23,"Flanders","0-9",3.14285714285714,2.85714285714286,6
2020-06-23,"Flanders","10-19",2.42857142857143,1.28571428571429,3.71428571428571
2020-06-23,"Flanders","20-29",5.42857142857143,5.42857142857143,10.8571428571429
2020-06-23,"Flanders","30-39",3.85714285714286,4.57142857142857,8.42857142857143
2020-06-23,"Flanders","40-49",3.28571428571429,3.42857142857143,6.71428571428571
2020-06-23,"Flanders","50-59",3.71428571428571,2.85714285714286,6.57142857142857
2020-06-23,"Flanders","60-69",2,2.28571428571429,4.28571428571429
2020-06-23,"Flanders","70-79",1.42857142857143,1.28571428571429,2.71428571428571
2020-06-23,"Flanders","80-89",2.28571428571429,1.14285714285714,3.42857142857143
2020-06-23,"Wallonia","0-9",1.14285714285714,1.28571428571429,2.42857142857143
2020-06-23,"Wallonia","10-19",1,1.14285714285714,2.14285714285714
2020-06-23,"Wallonia","20-29",1.71428571428571,1.28571428571429,3
2020-06-23,"Wallonia","30-39",2.85714285714286,1.85714285714286,4.71428571428571
2020-06-23,"Wallonia","40-49",1.57142857142857,1,2.57142857142857
2020-06-23,"Wallonia","50-59",2,1.85714285714286,3.85714285714286
2020-06-23,"Wallonia","60-69",1.57142857142857,1.42857142857143,3
2020-06-23,"Wallonia","70-79",1.71428571428571,1.57142857142857,3.28571428571429
2020-06-23,"Wallonia","80-89",3.14285714285714,0.857142857142857,4
2020-06-23,"Wallonia","90+",2.28571428571429,0.428571428571429,2.71428571428571
2020-06-24,"Brussels","0-9",1,0.571428571428571,1.57142857142857
2020-06-24,"Brussels","20-29",1.71428571428571,1.14285714285714,2.85714285714286
2020-06-24,"Brussels","40-49",1.71428571428571,0.857142857142857,2.57142857142857
2020-06-24,"Brussels","50-59",1.28571428571429,1,2.28571428571429
2020-06-24,"Brussels","60-69",0.571428571428571,0.428571428571429,1
2020-06-24,"Flanders","0-9",3.42857142857143,3,6.42857142857143
2020-06-24,"Flanders","10-19",2.28571428571429,2,4.28571428571429
2020-06-24,"Flanders","20-29",5.14285714285714,5.42857142857143,10.5714285714286
2020-06-24,"Flanders","30-39",4.28571428571429,3.85714285714286,8.14285714285714
2020-06-24,"Flanders","40-49",3.14285714285714,3.85714285714286,7
2020-06-24,"Flanders","50-59",2.85714285714286,1.85714285714286,4.71428571428571
2020-06-24,"Flanders","60-69",2,2.28571428571429,4.28571428571429
2020-06-24,"Flanders","70-79",1.14285714285714,1.14285714285714,2.28571428571429
2020-06-24,"Flanders","80-89",2.28571428571429,0.428571428571429,2.71428571428571
2020-06-24,"Flanders","90+",1.57142857142857,0.857142857142857,2.42857142857143
2020-06-24,"Wallonia","0-9",1,2,3
2020-06-24,"Wallonia","10-19",1.28571428571429,0.857142857142857,2.14285714285714
2020-06-24,"Wallonia","20-29",2.28571428571429,1.42857142857143,3.71428571428571
2020-06-24,"Wallonia","30-39",2.57142857142857,1.57142857142857,4.14285714285714
2020-06-24,"Wallonia","40-49",1.57142857142857,0.571428571428571,2.14285714285714
2020-06-24,"Wallonia","50-59",1.57142857142857,1.85714285714286,3.42857142857143
2020-06-24,"Wallonia","60-69",1.42857142857143,1,2.42857142857143
2020-06-24,"Wallonia","70-79",1.42857142857143,1.57142857142857,3
2020-06-24,"Wallonia","80-89",2.57142857142857,0.285714285714286,2.85714285714286
2020-06-25,"Brussels","0-9",1,0.571428571428571,1.57142857142857
2020-06-25,"Brussels","20-29",1.57142857142857,1.28571428571429,2.85714285714286
2020-06-25,"Brussels","30-39",2.28571428571429,1,3.28571428571429
2020-06-25,"Brussels","50-59",1.28571428571429,1,2.28571428571429
2020-06-25,"Brussels","60-69",0.714285714285714,0.571428571428571,1.28571428571429
2020-06-25,"Flanders","0-9",3.14285714285714,2.57142857142857,5.71428571428571
2020-06-25,"Flanders","10-19",2.14285714285714,2.42857142857143,4.57142857142857
2020-06-25,"Flanders","20-29",5,4.85714285714286,9.85714285714286
2020-06-25,"Flanders","30-39",4.71428571428571,3.28571428571429,8
2020-06-25,"Flanders","40-49",3.57142857142857,3.85714285714286,7.42857142857143
2020-06-25,"Flanders","50-59",2.28571428571429,1.71428571428571,4
2020-06-25,"Flanders","60-69",1.85714285714286,2.14285714285714,4
2020-06-25,"Flanders","70-79",1.28571428571429,1.28571428571429,2.57142857142857
2020-06-25,"Flanders","80-89",2.28571428571429,0.714285714285714,3
2020-06-25,"Wallonia","0-9",1,1.85714285714286,2.85714285714286
2020-06-25,"Wallonia","10-19",1,1,2
2020-06-25,"Wallonia","20-29",3.14285714285714,1.57142857142857,4.71428571428571
2020-06-25,"Wallonia","30-39",2,1.28571428571429,3.28571428571429
2020-06-25,"Wallonia","40-49",1.42857142857143,0.571428571428571,2
2020-06-25,"Wallonia","50-59",1.85714285714286,1.57142857142857,3.42857142857143
2020-06-25,"Wallonia","60-69",1.42857142857143,0.857142857142857,2.28571428571429
2020-06-25,"Wallonia","70-79",1.28571428571429,1.57142857142857,2.85714285714286
2020-06-25,"Wallonia","80-89",2.57142857142857,0.285714285714286,2.85714285714286
2020-06-26,"Brussels","0-9",1,0.714285714285714,1.71428571428571
2020-06-26,"Brussels","10-19",1.14285714285714,0.571428571428571,1.71428571428571
2020-06-26,"Brussels","20-29",1.57142857142857,1.42857142857143,3
2020-06-26,"Brussels","30-39",2.57142857142857,1,3.57142857142857
2020-06-26,"Brussels","40-49",1.85714285714286,1.14285714285714,3
2020-06-26,"Brussels","50-59",1.28571428571429,1.28571428571429,2.57142857142857
2020-06-26,"Brussels","60-69",0.857142857142857,0.571428571428571,1.42857142857143
2020-06-26,"Flanders","0-9",3.28571428571429,2.42857142857143,5.71428571428571
2020-06-26,"Flanders","10-19",2.14285714285714,2.42857142857143,4.57142857142857
2020-06-26,"Flanders","20-29",4.28571428571429,3.57142857142857,7.85714285714286
2020-06-26,"Flanders","30-39",5.14285714285714,3.14285714285714,8.28571428571429
2020-06-26,"Flanders","40-49",4,3.71428571428571,7.71428571428571
2020-06-26,"Flanders","50-59",2.42857142857143,1.85714285714286,4.28571428571429
2020-06-26,"Flanders","60-69",1.71428571428571,2.28571428571429,4
2020-06-26,"Flanders","70-79",1,1.71428571428571,2.71428571428571
2020-06-26,"Flanders","80-89",2.28571428571429,1,3.28571428571429
2020-06-26,"Wallonia","0-9",1.28571428571429,1.85714285714286,3.14285714285714
2020-06-26,"Wallonia","10-19",1.14285714285714,1,2.14285714285714
2020-06-26,"Wallonia","20-29",3,1.57142857142857,4.57142857142857
2020-06-26,"Wallonia","30-39",2,1.14285714285714,3.14285714285714
2020-06-26,"Wallonia","40-49",1.42857142857143,0.571428571428571,2
2020-06-26,"Wallonia","50-59",2,1.71428571428571,3.71428571428571
2020-06-26,"Wallonia","60-69",1.14285714285714,1,2.14285714285714
2020-06-26,"Wallonia","80-89",2,0.285714285714286,2.28571428571429
2020-06-27,"Brussels","10-19",1,0.714285714285714,1.71428571428571
2020-06-27,"Brussels","30-39",2.57142857142857,0.857142857142857,3.42857142857143
2020-06-27,"Brussels","40-49",1.71428571428571,1.28571428571429,3
2020-06-27,"Brussels","60-69",0.857142857142857,0.571428571428571,1.42857142857143
2020-06-27,"Brussels","80-89",1.42857142857143,0.428571428571429,1.85714285714286
2020-06-27,"Flanders","0-9",2.57142857142857,1.71428571428571,4.28571428571429
2020-06-27,"Flanders","20-29",4.57142857142857,3.28571428571429,7.85714285714286
2020-06-27,"Flanders","30-39",5,2.85714285714286,7.85714285714286
2020-06-27,"Flanders","40-49",4,3.71428571428571,7.71428571428571
2020-06-27,"Flanders","50-59",2.85714285714286,2,4.85714285714286
2020-06-27,"Flanders","60-69",1.57142857142857,2.42857142857143,4
2020-06-27,"Flanders","70-79",1,1.85714285714286,2.85714285714286
2020-06-27,"Flanders","80-89",2.14285714285714,1.14285714285714,3.28571428571429
2020-06-27,"Wallonia","20-29",3,1.57142857142857,4.57142857142857
2020-06-27,"Wallonia","30-39",2.14285714285714,1,3.14285714285714
2020-06-27,"Wallonia","40-49",1.57142857142857,0.428571428571429,2
2020-06-27,"Wallonia","50-59",2.14285714285714,1.71428571428571,3.85714285714286
2020-06-27,"Wallonia","70-79",1.57142857142857,1.57142857142857,3.14285714285714
2020-06-28,"Flanders","10-19",1.71428571428571,1.85714285714286,3.57142857142857
2020-06-28,"Flanders","20-29",4.71428571428571,3.28571428571429,8
2020-06-28,"Flanders","30-39",4.85714285714286,3,7.85714285714286
2020-06-28,"Flanders","40-49",3.71428571428571,3.85714285714286,7.57142857142857
2020-06-28,"Flanders","50-59",2.85714285714286,2.14285714285714,5
2020-06-28,"Flanders","60-69",1.71428571428571,2.14285714285714,3.85714285714286
2020-06-28,"Flanders","70-79",1.28571428571429,2,3.28571428571429
2020-06-28,"Flanders","80-89",1.85714285714286,1.28571428571429,3.14285714285714
2020-06-28,"Flanders","90+",1.14285714285714,1,2.14285714285714
2020-06-28,"Wallonia","30-39",2.14285714285714,1,3.14285714285714
2020-06-28,"Wallonia","40-49",1.57142857142857,0.571428571428571,2.14285714285714
2020-06-28,"Wallonia","90+",2.14285714285714,0.571428571428571,2.71428571428571
2020-06-29,"Brussels","0-9",0.857142857142857,1,1.85714285714286
2020-06-29,"Brussels","10-19",1.28571428571429,0.571428571428571,1.85714285714286
2020-06-29,"Brussels","20-29",2,1.28571428571429,3.28571428571429
2020-06-29,"Brussels","30-39",2.57142857142857,0.714285714285714,3.28571428571429
2020-06-29,"Brussels","40-49",2.57142857142857,1.42857142857143,4
2020-06-29,"Brussels","50-59",1,1,2
2020-06-29,"Brussels","90+",1.57142857142857,0.428571428571429,2
2020-06-29,"Flanders","0-9",3,2,5
2020-06-29,"Flanders","10-19",1.85714285714286,2.28571428571429,4.14285714285714
2020-06-29,"Flanders","20-29",4.57142857142857,3.71428571428571,8.28571428571428
2020-06-29,"Flanders","30-39",5.71428571428571,2.57142857142857,8.28571428571429
2020-06-29,"Flanders","40-49",3.85714285714286,3.42857142857143,7.28571428571429
2020-06-29,"Flanders","50-59",3.28571428571429,2,5.28571428571429
2020-06-29,"Flanders","60-69",1.71428571428571,2.42857142857143,4.14285714285714
2020-06-29,"Flanders","70-79",1.57142857142857,1.57142857142857,3.14285714285714
2020-06-29,"Flanders","80-89",2.28571428571429,1.42857142857143,3.71428571428571
2020-06-29,"Flanders","90+",1.28571428571429,0.428571428571429,1.71428571428571
2020-06-29,"Wallonia","0-9",1.42857142857143,2,3.42857142857143
2020-06-29,"Wallonia","10-19",1.28571428571429,0.428571428571429,1.71428571428571
2020-06-29,"Wallonia","20-29",2.71428571428571,1.57142857142857,4.28571428571429
2020-06-29,"Wallonia","30-39",2.14285714285714,0.714285714285714,2.85714285714286
2020-06-29,"Wallonia","40-49",1.28571428571429,0.428571428571429,1.71428571428571
2020-06-29,"Wallonia","50-59",2.42857142857143,1.57142857142857,4
2020-06-29,"Wallonia","60-69",1.57142857142857,1,2.57142857142857
2020-06-30,"Brussels","0-9",0.857142857142857,1,1.85714285714286
2020-06-30,"Brussels","10-19",1.57142857142857,0.428571428571429,2
2020-06-30,"Brussels","20-29",2,1,3
2020-06-30,"Brussels","30-39",2.71428571428571,0.857142857142857,3.57142857142857
2020-06-30,"Brussels","40-49",2.42857142857143,1.71428571428571,4.14285714285714
2020-06-30,"Brussels","50-59",1.57142857142857,1.14285714285714,2.71428571428571
2020-06-30,"Brussels","80-89",1.14285714285714,0.428571428571429,1.57142857142857
2020-06-30,"Brussels","90+",1.42857142857143,0.571428571428571,2
2020-06-30,"Flanders","0-9",2.28571428571429,1.57142857142857,3.85714285714286
2020-06-30,"Flanders","10-19",2,2.71428571428571,4.71428571428571
2020-06-30,"Flanders","20-29",5,3.57142857142857,8.57142857142857
2020-06-30,"Flanders","30-39",4.85714285714286,2.85714285714286,7.71428571428571
2020-06-30,"Flanders","40-49",3.57142857142857,2.85714285714286,6.42857142857143
2020-06-30,"Flanders","50-59",3.14285714285714,1.85714285714286,5
2020-06-30,"Flanders","60-69",1.57142857142857,2.57142857142857,4.14285714285714
2020-06-30,"Flanders","70-79",1.71428571428571,1.57142857142857,3.28571428571429
2020-06-30,"Flanders","80-89",2.42857142857143,1.28571428571429,3.71428571428571
2020-06-30,"Wallonia","0-9",1.28571428571429,2.28571428571429,3.57142857142857
2020-06-30,"Wallonia","10-19",1.28571428571429,0.571428571428571,1.85714285714286
2020-06-30,"Wallonia","20-29",2.71428571428571,2.14285714285714,4.85714285714286
2020-06-30,"Wallonia","30-39",2.28571428571429,0.428571428571429,2.71428571428571
2020-06-30,"Wallonia","40-49",1.28571428571429,0.428571428571429,1.71428571428571
2020-06-30,"Wallonia","50-59",2.14285714285714,1.28571428571429,3.42857142857143
2020-06-30,"Wallonia","60-69",1.71428571428571,1.14285714285714,2.85714285714286
2020-06-30,"Wallonia","70-79",1.57142857142857,1.14285714285714,2.71428571428571
2020-06-30,"Wallonia","80-89",2,0.142857142857143,2.14285714285714
2020-07-01,"Brussels","0-9",1,1.42857142857143,2.42857142857143
2020-07-01,"Brussels","10-19",1.42857142857143,0.571428571428571,2
2020-07-01,"Brussels","20-29",2.14285714285714,1.14285714285714,3.28571428571429
2020-07-01,"Brussels","30-39",2.85714285714286,1.14285714285714,4
2020-07-01,"Brussels","40-49",2.28571428571429,1.42857142857143,3.71428571428571
2020-07-01,"Brussels","50-59",1.57142857142857,1.14285714285714,2.71428571428571
2020-07-01,"Brussels","80-89",1.28571428571429,0.285714285714286,1.57142857142857
2020-07-01,"Flanders","0-9",1.85714285714286,1.71428571428571,3.57142857142857
2020-07-01,"Flanders","10-19",2.14285714285714,3.71428571428571,5.85714285714286
2020-07-01,"Flanders","20-29",5.14285714285714,3.42857142857143,8.57142857142857
2020-07-01,"Flanders","30-39",4.28571428571429,3.71428571428571,8
2020-07-01,"Flanders","40-49",4,2.85714285714286,6.85714285714286
2020-07-01,"Flanders","50-59",3.85714285714286,2.57142857142857,6.42857142857143
2020-07-01,"Flanders","60-69",1.85714285714286,2.14285714285714,4
2020-07-01,"Flanders","70-79",1.85714285714286,1.71428571428571,3.57142857142857
2020-07-01,"Flanders","80-89",2.28571428571429,1.42857142857143,3.71428571428571
2020-07-01,"Flanders","90+",1.14285714285714,0.428571428571429,1.57142857142857
2020-07-01,"Wallonia","10-19",1.42857142857143,0.571428571428571,2
2020-07-01,"Wallonia","20-29",2.71428571428571,2.28571428571429,5
2020-07-01,"Wallonia","30-39",2.14285714285714,0.285714285714286,2.42857142857143
2020-07-01,"Wallonia","40-49",1.42857142857143,0.571428571428571,2
2020-07-01,"Wallonia","50-59",1.57142857142857,1.14285714285714,2.71428571428571
2020-07-01,"Wallonia","60-69",1.42857142857143,0.857142857142857,2.28571428571429
2020-07-01,"Wallonia","80-89",1.71428571428571,0.428571428571429,2.14285714285714
2020-07-02,"Brussels","0-9",1.14285714285714,1.28571428571429,2.42857142857143
2020-07-02,"Brussels","10-19",1.28571428571429,1,2.28571428571429
2020-07-02,"Brussels","20-29",2.14285714285714,1,3.14285714285714
2020-07-02,"Brussels","30-39",2.42857142857143,1.42857142857143,3.85714285714286
2020-07-02,"Brussels","40-49",1.85714285714286,1.71428571428571,3.57142857142857
2020-07-02,"Brussels","50-59",1.57142857142857,1.28571428571429,2.85714285714286
2020-07-02,"Brussels","60-69",1.28571428571429,0.714285714285714,2
2020-07-02,"Flanders","0-9",1.57142857142857,1.71428571428571,3.28571428571429
2020-07-02,"Flanders","10-19",2.42857142857143,3,5.42857142857143
2020-07-02,"Flanders","20-29",5.28571428571429,3.85714285714286,9.14285714285714
2020-07-02,"Flanders","30-39",3.71428571428571,3.85714285714286,7.57142857142857
2020-07-02,"Flanders","40-49",4.14285714285714,2.57142857142857,6.71428571428572
2020-07-02,"Flanders","50-59",4.28571428571429,2.85714285714286,7.14285714285714
2020-07-02,"Flanders","60-69",2.14285714285714,2,4.14285714285714
2020-07-02,"Flanders","70-79",1.71428571428571,2.28571428571429,4
2020-07-02,"Flanders","80-89",2.71428571428571,1.42857142857143,4.14285714285714
2020-07-02,"Wallonia","0-9",1.14285714285714,2.14285714285714,3.28571428571429
2020-07-02,"Wallonia","10-19",1.14285714285714,0.714285714285714,1.85714285714286
2020-07-02,"Wallonia","20-29",2.14285714285714,2.28571428571429,4.42857142857143
2020-07-02,"Wallonia","30-39",2.14285714285714,0.571428571428571,2.71428571428571
2020-07-02,"Wallonia","40-49",1.28571428571429,0.714285714285714,2
2020-07-02,"Wallonia","50-59",1.57142857142857,1,2.57142857142857
2020-07-02,"Wallonia","60-69",1.28571428571429,0.857142857142857,2.14285714285714
2020-07-02,"Wallonia","70-79",1.57142857142857,1.14285714285714,2.71428571428571
2020-07-02,"Wallonia","80-89",1,0.285714285714286,1.28571428571429
2020-07-03,"Brussels","0-9",1,1.14285714285714,2.14285714285714
2020-07-03,"Brussels","30-39",2.57142857142857,1.57142857142857,4.14285714285714
2020-07-03,"Brussels","40-49",1.71428571428571,1.85714285714286,3.57142857142857
2020-07-03,"Brussels","50-59",1.57142857142857,1.28571428571429,2.85714285714286
2020-07-03,"Brussels","60-69",1.28571428571429,0.857142857142857,2.14285714285714
2020-07-03,"Flanders","0-9",1.28571428571429,2.14285714285714,3.42857142857143
2020-07-03,"Flanders","10-19",2.57142857142857,2.71428571428571,5.28571428571429
2020-07-03,"Flanders","20-29",4.71428571428571,4.71428571428571,9.42857142857143
2020-07-03,"Flanders","30-39",3.85714285714286,4,7.85714285714286
2020-07-03,"Flanders","40-49",3.71428571428571,2.57142857142857,6.28571428571429
2020-07-03,"Flanders","50-59",4.42857142857143,3,7.42857142857143
2020-07-03,"Flanders","60-69",2,2.14285714285714,4.14285714285714
2020-07-03,"Flanders","70-79",1.85714285714286,1.85714285714286,3.71428571428571
2020-07-03,"Flanders","80-89",2.71428571428571,1.42857142857143,4.14285714285714
2020-07-03,"Wallonia","0-9",1,1.85714285714286,2.85714285714286
2020-07-03,"Wallonia","20-29",1.42857142857143,2.28571428571429,3.71428571428571
2020-07-03,"Wallonia","30-39",1.42857142857143,0.714285714285714,2.14285714285714
2020-07-03,"Wallonia","40-49",1.42857142857143,0.857142857142857,2.28571428571429
2020-07-03,"Wallonia","50-59",1.28571428571429,1.14285714285714,2.42857142857143
2020-07-03,"Wallonia","60-69",1.28571428571429,0.857142857142857,2.14285714285714
2020-07-03,"Wallonia","70-79",1.14285714285714,0.857142857142857,2
2020-07-03,"Wallonia","80-89",1,0.714285714285714,1.71428571428571
2020-07-03,"Wallonia","90+",2,0.714285714285714,2.71428571428571
2020-07-04,"Brussels","20-29",2.14285714285714,1,3.14285714285714
2020-07-04,"Brussels","30-39",2.42857142857143,1.42857142857143,3.85714285714286
2020-07-04,"Brussels","40-49",1.42857142857143,1.71428571428571,3.14285714285714
2020-07-04,"Flanders","0-9",1,2.14285714285714,3.14285714285714
2020-07-04,"Flanders","10-19",2.14285714285714,3,5.14285714285714
2020-07-04,"Flanders","20-29",4.42857142857143,5,9.42857142857143
2020-07-04,"Flanders","30-39",3.71428571428571,4.28571428571429,8
2020-07-04,"Flanders","40-49",3.85714285714286,2.85714285714286,6.71428571428571
2020-07-04,"Flanders","50-59",4.57142857142857,3.14285714285714,7.71428571428571
2020-07-04,"Flanders","60-69",2.14285714285714,2.28571428571429,4.42857142857143
2020-07-04,"Flanders","70-79",1.85714285714286,1.71428571428571,3.57142857142857
2020-07-04,"Flanders","80-89",2.71428571428571,1.14285714285714,3.85714285714286
2020-07-04,"Flanders","90+",1,0.428571428571429,1.42857142857143
2020-07-04,"Wallonia","0-9",1.28571428571429,1.42857142857143,2.71428571428571
2020-07-04,"Wallonia","10-19",0.857142857142857,1,1.85714285714286
2020-07-04,"Wallonia","20-29",1.42857142857143,2.42857142857143,3.85714285714286
2020-07-04,"Wallonia","30-39",1.28571428571429,0.857142857142857,2.14285714285714
2020-07-04,"Wallonia","40-49",1.28571428571429,1.28571428571429,2.57142857142857
